2019-10-21-14:43:00+0000 1.11617 1.11640 1.11616 1.11639 0.00012 44
2019-10-21-14:44:00+0000 1.11640 1.11642 1.11633 1.11633 0.00013 44
2019-10-21-14:45:00+0000 1.11632 1.11638 1.11631 1.11637 0.00012 53
2019-10-21-14:46:00+0000 1.11636 1.11652 1.11636 1.11641 0.00012 42
2019-10-21-14:47:00+0000 1.11643 1.11646 1.11636 1.11637 0.00011 31
2019-10-21-14:48:00+0000 1.11638 1.11646 1.11638 1.11646 0.00012 28
2019-10-21-14:49:00+0000 1.11644 1.11649 1.11641 1.11646 0.00012 27
2019-10-21-14:50:00+0000 1.11648 1.11648 1.11640 1.11646 0.00011 40
2019-10-21-14:51:00+0000 1.11648 1.11651 1.11643 1.11643 0.00011 24
2019-10-21-14:52:00+0000 1.11644 1.11645 1.11640 1.11642 0.00011 24
2019-10-21-14:53:00+0000 1.11642 1.11647 1.11641 1.11646 0.00012 42
2019-10-21-14:54:00+0000 1.11647 1.11647 1.11635 1.11635 0.00011 42
2019-10-21-14:55:00+0000 1.11633 1.11642 1.11632 1.11633 0.00013 47
2019-10-21-14:56:00+0000 1.11632 1.11640 1.11632 1.11637 0.00012 38
2019-10-21-14:57:00+0000 1.11636 1.11636 1.11618 1.11618 0.00012 44
2019-10-21-14:58:00+0000 1.11617 1.11618 1.11614 1.11617 0.00011 65
2019-10-21-14:59:00+0000 1.11616 1.11617 1.11595 1.11604 0.00011 48
2019-10-21-15:00:00+0000 1.11605 1.11608 1.11594 1.11597 0.00012 70
2019-10-21-15:01:00+0000 1.11599 1.11601 1.11596 1.11599 0.00012 34
2019-10-21-15:02:00+0000 1.11601 1.11612 1.11601 1.11611 0.00011 67
2019-10-21-15:03:00+0000 1.11610 1.11613 1.11595 1.11602 0.00011 103
2019-10-21-15:04:00+0000 1.11603 1.11610 1.11600 1.11608 0.00012 45
2019-10-21-15:05:00+0000 1.11609 1.11610 1.11564 1.11569 0.00012 100
2019-10-21-15:06:00+0000 1.11570 1.11595 1.11570 1.11593 0.00011 49
2019-10-21-15:07:00+0000 1.11593 1.11595 1.11587 1.11591 0.00011 42
2019-10-21-15:08:00+0000 1.11589 1.11599 1.11581 1.11589 0.00013 71
2019-10-21-15:09:00+0000 1.11590 1.11603 1.11584 1.11602 0.00012 71
2019-10-21-15:10:00+0000 1.11600 1.11603 1.11588 1.11589 0.00011 31
2019-10-21-15:11:00+0000 1.11588 1.11596 1.11579 1.11594 0.00011 53
2019-10-21-15:12:00+0000 1.11592 1.11594 1.11579 1.11580 0.00011 70
2019-10-21-15:13:00+0000 1.11579 1.11595 1.11574 1.11594 0.00011 56
2019-10-21-15:14:00+0000 1.11592 1.11595 1.11586 1.11595 0.00012 25
2019-10-21-15:15:00+0000 1.11595 1.11610 1.11595 1.11609 0.00011 56
2019-10-21-15:16:00+0000 1.11610 1.11613 1.11607 1.11612 0.00011 17
2019-10-21-15:17:00+0000 1.11613 1.11622 1.11613 1.11616 0.00012 27
2019-10-21-15:18:00+0000 1.11614 1.11615 1.11608 1.11610 0.00012 32
2019-10-21-15:19:00+0000 1.11612 1.11612 1.11608 1.11610 0.00010 10
2019-10-21-15:20:00+0000 1.11611 1.11612 1.11605 1.11610 0.00011 31
2019-10-21-15:21:00+0000 1.11608 1.11608 1.11599 1.11599 0.00012 27
2019-10-21-15:22:00+0000 1.11598 1.11609 1.11595 1.11609 0.00013 41
2019-10-21-15:23:00+0000 1.11612 1.11612 1.11602 1.11604 0.00011 47
2019-10-21-15:24:00+0000 1.11602 1.11604 1.11591 1.11594 0.00012 35
2019-10-21-15:25:00+0000 1.11595 1.11608 1.11595 1.11602 0.00011 31
2019-10-21-15:26:00+0000 1.11603 1.11603 1.11590 1.11595 0.00012 64
2019-10-21-15:27:00+0000 1.11596 1.11604 1.11592 1.11596 0.00011 41
2019-10-21-15:28:00+0000 1.11594 1.11595 1.11590 1.11591 0.00012 27
2019-10-21-15:29:00+0000 1.11592 1.11595 1.11585 1.11586 0.00011 30
2019-10-21-15:30:00+0000 1.11587 1.11587 1.11575 1.11579 0.00012 70
2019-10-21-15:31:00+0000 1.11581 1.11587 1.11578 1.11583 0.00012 50
2019-10-21-15:32:00+0000 1.11584 1.11590 1.11579 1.11579 0.00012 57
2019-10-21-15:33:00+0000 1.11579 1.11583 1.11575 1.11582 0.00011 47
2019-10-21-15:34:00+0000 1.11580 1.11581 1.11568 1.11571 0.00012 63
2019-10-21-15:35:00+0000 1.11570 1.11572 1.11565 1.11568 0.00011 59
2019-10-21-15:36:00+0000 1.11568 1.11568 1.11548 1.11558 0.00012 108
2019-10-21-15:37:00+0000 1.11559 1.11566 1.11551 1.11553 0.00012 57
2019-10-21-15:38:00+0000 1.11554 1.11566 1.11554 1.11566 0.00012 44
2019-10-21-15:39:00+0000 1.11568 1.11573 1.11551 1.11551 0.00011 72
2019-10-21-15:40:00+0000 1.11550 1.11572 1.11550 1.11568 0.00012 82
2019-10-21-15:41:00+0000 1.11570 1.11577 1.11569 1.11574 0.00011 40
2019-10-21-15:42:00+0000 1.11575 1.11576 1.11555 1.11563 0.00011 70
2019-10-21-15:43:00+0000 1.11562 1.11566 1.11557 1.11558 0.00012 44
2019-10-21-15:44:00+0000 1.11557 1.11557 1.11538 1.11544 0.00012 71
2019-10-21-15:45:00+0000 1.11544 1.11549 1.11534 1.11538 0.00012 71
2019-10-21-15:46:00+0000 1.11539 1.11541 1.11534 1.11537 0.00012 82
2019-10-21-15:47:00+0000 1.11538 1.11545 1.11535 1.11538 0.00011 45
2019-10-21-15:48:00+0000 1.11536 1.11546 1.11534 1.11538 0.00012 61
2019-10-21-15:49:00+0000 1.11539 1.11541 1.11535 1.11537 0.00011 63
2019-10-21-15:50:00+0000 1.11535 1.11538 1.11530 1.11530 0.00012 53
2019-10-21-15:51:00+0000 1.11531 1.11532 1.11527 1.11527 0.00012 23
2019-10-21-15:52:00+0000 1.11529 1.11529 1.11514 1.11519 0.00011 69
2019-10-21-15:53:00+0000 1.11520 1.11527 1.11510 1.11526 0.00012 64
2019-10-21-15:54:00+0000 1.11524 1.11540 1.11519 1.11530 0.00012 82
2019-10-21-15:55:00+0000 1.11529 1.11548 1.11527 1.11548 0.00011 66
2019-10-21-15:56:00+0000 1.11549 1.11563 1.11546 1.11556 0.00011 54
2019-10-21-15:57:00+0000 1.11555 1.11565 1.11554 1.11562 0.00011 64
2019-10-21-15:58:00+0000 1.11563 1.11571 1.11555 1.11565 0.00012 66
2019-10-21-15:59:00+0000 1.11564 1.11564 1.11550 1.11550 0.00012 85
2019-10-21-16:00:00+0000 1.11548 1.11551 1.11535 1.11549 0.00012 65
2019-10-21-16:01:00+0000 1.11548 1.11554 1.11542 1.11544 0.00012 43
2019-10-21-16:02:00+0000 1.11543 1.11553 1.11543 1.11550 0.00012 72
2019-10-21-16:03:00+0000 1.11551 1.11583 1.11550 1.11573 0.00012 120
2019-10-21-16:04:00+0000 1.11572 1.11573 1.11556 1.11558 0.00011 43
2019-10-21-16:05:00+0000 1.11560 1.11569 1.11555 1.11568 0.00011 98
2019-10-21-16:06:00+0000 1.11569 1.11590 1.11569 1.11588 0.00011 57
2019-10-21-16:07:00+0000 1.11590 1.11592 1.11586 1.11590 0.00012 96
2019-10-21-16:08:00+0000 1.11590 1.11590 1.11582 1.11589 0.00012 61
2019-10-21-16:09:00+0000 1.11588 1.11588 1.11571 1.11578 0.00012 82
2019-10-21-16:10:00+0000 1.11579 1.11598 1.11579 1.11596 0.00012 85
2019-10-21-16:11:00+0000 1.11594 1.11595 1.11580 1.11581 0.00012 43
2019-10-21-16:12:00+0000 1.11580 1.11591 1.11578 1.11586 0.00011 52
2019-10-21-16:13:00+0000 1.11585 1.11588 1.11579 1.11581 0.00011 42
2019-10-21-16:14:00+0000 1.11581 1.11602 1.11581 1.11600 0.00012 69
2019-10-21-16:15:00+0000 1.11599 1.11602 1.11595 1.11601 0.00011 43
2019-10-21-16:16:00+0000 1.11602 1.11603 1.11592 1.11594 0.00012 40
2019-10-21-16:17:00+0000 1.11592 1.11605 1.11591 1.11596 0.00012 70
2019-10-21-16:18:00+0000 1.11596 1.11596 1.11581 1.11585 0.00011 65
2019-10-21-16:19:00+0000 1.11583 1.11588 1.11580 1.11582 0.00012 48
2019-10-21-16:20:00+0000 1.11584 1.11595 1.11582 1.11589 0.00012 66
2019-10-21-16:21:00+0000 1.11588 1.11593 1.11586 1.11588 0.00012 40
2019-10-21-16:22:00+0000 1.11590 1.11594 1.11583 1.11586 0.00012 52
2019-10-21-16:23:00+0000 1.11587 1.11588 1.11578 1.11583 0.00013 62
2019-10-21-16:24:00+0000 1.11585 1.11593 1.11571 1.11571 0.00012 77
2019-10-21-16:25:00+0000 1.11573 1.11603 1.11569 1.11601 0.00011 106
2019-10-21-16:26:00+0000 1.11600 1.11600 1.11578 1.11578 0.00012 63
2019-10-21-16:27:00+0000 1.11580 1.11581 1.11561 1.11565 0.00011 74
2019-10-21-16:28:00+0000 1.11566 1.11575 1.11565 1.11575 0.00011 65
2019-10-21-16:29:00+0000 1.11576 1.11577 1.11558 1.11562 0.00012 90
2019-10-21-16:30:00+0000 1.11563 1.11571 1.11561 1.11564 0.00011 56
2019-10-21-16:31:00+0000 1.11563 1.11564 1.11555 1.11560 0.00012 56
2019-10-21-16:32:00+0000 1.11561 1.11561 1.11536 1.11547 0.00011 108
2019-10-21-16:33:00+0000 1.11545 1.11545 1.11529 1.11539 0.00012 127
2019-10-21-16:34:00+0000 1.11540 1.11549 1.11540 1.11546 0.00012 55
2019-10-21-16:35:00+0000 1.11546 1.11547 1.11524 1.11534 0.00012 219
2019-10-21-16:36:00+0000 1.11535 1.11535 1.11507 1.11507 0.00012 186
2019-10-21-16:37:00+0000 1.11506 1.11506 1.11476 1.11476 0.00013 254
2019-10-21-16:38:00+0000 1.11478 1.11506 1.11478 1.11500 0.00012 124
2019-10-21-16:39:00+0000 1.11501 1.11524 1.11501 1.11511 0.00012 133
2019-10-21-16:40:00+0000 1.11512 1.11513 1.11494 1.11497 0.00012 80
2019-10-21-16:41:00+0000 1.11498 1.11508 1.11489 1.11494 0.00012 93
2019-10-21-16:42:00+0000 1.11495 1.11507 1.11495 1.11504 0.00012 63
2019-10-21-16:43:00+0000 1.11503 1.11525 1.11501 1.11524 0.00011 63
2019-10-21-16:44:00+0000 1.11526 1.11532 1.11516 1.11516 0.00011 95
2019-10-21-16:45:00+0000 1.11516 1.11528 1.11509 1.11513 0.00012 102
2019-10-21-16:46:00+0000 1.11514 1.11517 1.11502 1.11507 0.00012 81
2019-10-21-16:47:00+0000 1.11505 1.11517 1.11504 1.11516 0.00011 84
2019-10-21-16:48:00+0000 1.11515 1.11516 1.11497 1.11500 0.00011 72
2019-10-21-16:49:00+0000 1.11499 1.11504 1.11491 1.11492 0.00012 60
2019-10-21-16:50:00+0000 1.11493 1.11495 1.11485 1.11494 0.00012 53
2019-10-21-16:51:00+0000 1.11493 1.11493 1.11489 1.11493 0.00012 32
2019-10-21-16:52:00+0000 1.11492 1.11493 1.11484 1.11492 0.00012 51
2019-10-21-16:53:00+0000 1.11491 1.11491 1.11476 1.11476 0.00011 43
2019-10-21-16:54:00+0000 1.11477 1.11479 1.11473 1.11477 0.00011 61
2019-10-21-16:55:00+0000 1.11478 1.11482 1.11441 1.11450 0.00012 96
2019-10-21-16:56:00+0000 1.11449 1.11461 1.11439 1.11458 0.00012 142
2019-10-21-16:57:00+0000 1.11457 1.11459 1.11445 1.11446 0.00011 91
2019-10-21-16:58:00+0000 1.11447 1.11467 1.11447 1.11467 0.00011 80
2019-10-21-16:59:00+0000 1.11469 1.11472 1.11451 1.11452 0.00011 126
2019-10-21-17:00:00+0000 1.11453 1.11461 1.11443 1.11447 0.00011 113
2019-10-21-17:01:00+0000 1.11447 1.11462 1.11443 1.11458 0.00012 72
2019-10-21-17:02:00+0000 1.11456 1.11463 1.11452 1.11453 0.00012 103
2019-10-21-17:03:00+0000 1.11454 1.11458 1.11438 1.11447 0.00011 124
2019-10-21-17:04:00+0000 1.11449 1.11455 1.11448 1.11448 0.00012 74
2019-10-21-17:05:00+0000 1.11447 1.11455 1.11439 1.11443 0.00011 100
2019-10-21-17:06:00+0000 1.11445 1.11453 1.11441 1.11453 0.00013 59
2019-10-21-17:07:00+0000 1.11454 1.11455 1.11440 1.11440 0.00012 68
2019-10-21-17:08:00+0000 1.11438 1.11449 1.11431 1.11441 0.00012 70
2019-10-21-17:09:00+0000 1.11441 1.11453 1.11441 1.11451 0.00012 77
2019-10-21-17:10:00+0000 1.11452 1.11453 1.11444 1.11445 0.00012 61
2019-10-21-17:11:00+0000 1.11447 1.11448 1.11434 1.11436 0.00012 44
2019-10-21-17:12:00+0000 1.11438 1.11438 1.11408 1.11425 0.00011 105
2019-10-21-17:13:00+0000 1.11426 1.11450 1.11418 1.11418 0.00013 98
2019-10-21-17:14:00+0000 1.11417 1.11431 1.11403 1.11429 0.00012 155
2019-10-21-17:15:00+0000 1.11430 1.11435 1.11422 1.11424 0.00012 76
2019-10-21-17:16:00+0000 1.11426 1.11426 1.11411 1.11414 0.00012 70
2019-10-21-17:17:00+0000 1.11413 1.11434 1.11411 1.11433 0.00012 46
2019-10-21-17:18:00+0000 1.11434 1.11440 1.11416 1.11418 0.00012 98
2019-10-21-17:19:00+0000 1.11420 1.11433 1.11410 1.11415 0.00012 115
2019-10-21-17:20:00+0000 1.11417 1.11424 1.11412 1.11421 0.00012 53
2019-10-21-17:21:00+0000 1.11423 1.11424 1.11408 1.11412 0.00011 74
2019-10-21-17:22:00+0000 1.11413 1.11421 1.11411 1.11421 0.00012 50
2019-10-21-17:23:00+0000 1.11423 1.11424 1.11411 1.11411 0.00011 45
2019-10-21-17:24:00+0000 1.11412 1.11418 1.11403 1.11403 0.00012 86
2019-10-21-17:25:00+0000 1.11404 1.11411 1.11402 1.11407 0.00012 37
2019-10-21-17:26:00+0000 1.11406 1.11406 1.11379 1.11395 0.00012 123
2019-10-21-17:27:00+0000 1.11397 1.11403 1.11392 1.11395 0.00011 50
2019-10-21-17:28:00+0000 1.11394 1.11408 1.11390 1.11405 0.00012 55
2019-10-21-17:29:00+0000 1.11406 1.11417 1.11402 1.11407 0.00012 87
2019-10-21-17:30:00+0000 1.11405 1.11417 1.11405 1.11417 0.00012 40
2019-10-21-17:31:00+0000 1.11419 1.11424 1.11412 1.11417 0.00011 72
2019-10-21-17:32:00+0000 1.11417 1.11428 1.11417 1.11427 0.00011 75
2019-10-21-17:33:00+0000 1.11428 1.11430 1.11415 1.11420 0.00012 82
2019-10-21-17:34:00+0000 1.11419 1.11425 1.11419 1.11423 0.00011 28
2019-10-21-17:35:00+0000 1.11422 1.11425 1.11422 1.11424 0.00011 26
2019-10-21-17:36:00+0000 1.11422 1.11424 1.11417 1.11417 0.00013 8
2019-10-21-17:37:00+0000 1.11416 1.11425 1.11401 1.11425 0.00012 63
2019-10-21-17:38:00+0000 1.11424 1.11433 1.11424 1.11430 0.00012 49
2019-10-21-17:39:00+0000 1.11430 1.11435 1.11429 1.11434 0.00013 22
2019-10-21-17:40:00+0000 1.11431 1.11437 1.11429 1.11434 0.00013 40
2019-10-21-17:41:00+0000 1.11435 1.11440 1.11435 1.11436 0.00012 53
2019-10-21-17:42:00+0000 1.11435 1.11435 1.11418 1.11425 0.00013 43
2019-10-21-17:43:00+0000 1.11427 1.11432 1.11424 1.11424 0.00011 42
2019-10-21-17:44:00+0000 1.11424 1.11425 1.11422 1.11424 0.00012 26
2019-10-21-17:45:00+0000 1.11421 1.11423 1.11413 1.11416 0.00012 40
2019-10-21-17:46:00+0000 1.11414 1.11419 1.11414 1.11419 0.00013 11
2019-10-21-17:47:00+0000 1.11419 1.11419 1.11413 1.11419 0.00011 30
2019-10-21-17:48:00+0000 1.11421 1.11421 1.11420 1.11420 0.00011 2
2019-10-21-17:49:00+0000 1.11420 1.11425 1.11419 1.11424 0.00013 9
2019-10-21-17:50:00+0000 1.11425 1.11430 1.11425 1.11425 0.00012 31
2019-10-21-17:51:00+0000 1.11425 1.11427 1.11418 1.11424 0.00012 33
2019-10-21-17:52:00+0000 1.11424 1.11430 1.11424 1.11429 0.00012 22
2019-10-21-17:53:00+0000 1.11428 1.11429 1.11422 1.11424 0.00012 28
2019-10-21-17:54:00+0000 1.11423 1.11427 1.11421 1.11423 0.00011 19
2019-10-21-17:55:00+0000 1.11424 1.11432 1.11423 1.11425 0.00012 48
2019-10-21-17:56:00+0000 1.11426 1.11437 1.11418 1.11437 0.00012 54
2019-10-21-17:57:00+0000 1.11438 1.11440 1.11434 1.11439 0.00012 23
2019-10-21-17:58:00+0000 1.11440 1.11444 1.11439 1.11443 0.00012 31
2019-10-21-17:59:00+0000 1.11444 1.11450 1.11443 1.11444 0.00011 38
2019-10-21-18:00:00+0000 1.11445 1.11453 1.11442 1.11452 0.00012 30
2019-10-21-18:01:00+0000 1.11453 1.11460 1.11448 1.11456 0.00013 76
2019-10-21-18:02:00+0000 1.11459 1.11470 1.11458 1.11469 0.00013 38
2019-10-21-18:03:00+0000 1.11466 1.11478 1.11463 1.11470 0.00013 56
2019-10-21-18:04:00+0000 1.11470 1.11487 1.11470 1.11486 0.00011 59
2019-10-21-18:05:00+0000 1.11484 1.11487 1.11481 1.11485 0.00011 44
2019-10-21-18:06:00+0000 1.11484 1.11489 1.11475 1.11487 0.00012 69
2019-10-21-18:07:00+0000 1.11488 1.11522 1.11488 1.11515 0.00012 91
2019-10-21-18:08:00+0000 1.11513 1.11515 1.11509 1.11513 0.00012 47
2019-10-21-18:09:00+0000 1.11515 1.11530 1.11515 1.11529 0.00011 68
2019-10-21-18:10:00+0000 1.11530 1.11550 1.11529 1.11540 0.00012 102
2019-10-21-18:11:00+0000 1.11538 1.11550 1.11528 1.11545 0.00013 68
2019-10-21-18:12:00+0000 1.11544 1.11547 1.11541 1.11542 0.00011 57
2019-10-21-18:13:00+0000 1.11541 1.11553 1.11540 1.11546 0.00011 29
2019-10-21-18:14:00+0000 1.11544 1.11551 1.11541 1.11547 0.00012 28
2019-10-21-18:15:00+0000 1.11545 1.11549 1.11534 1.11535 0.00012 30
2019-10-21-18:16:00+0000 1.11537 1.11537 1.11523 1.11530 0.00012 56
2019-10-21-18:17:00+0000 1.11531 1.11536 1.11524 1.11529 0.00011 30
2019-10-21-18:18:00+0000 1.11527 1.11527 1.11515 1.11524 0.00012 25
2019-10-21-18:19:00+0000 1.11525 1.11538 1.11525 1.11537 0.00012 34
2019-10-21-18:20:00+0000 1.11536 1.11537 1.11524 1.11525 0.00012 41
2019-10-21-18:21:00+0000 1.11524 1.11532 1.11524 1.11527 0.00011 61
2019-10-21-18:22:00+0000 1.11526 1.11531 1.11526 1.11531 0.00011 42
2019-10-21-18:23:00+0000 1.11530 1.11546 1.11530 1.11545 0.00012 17
2019-10-21-18:24:00+0000 1.11546 1.11546 1.11537 1.11544 0.00012 35
2019-10-21-18:25:00+0000 1.11543 1.11549 1.11537 1.11548 0.00011 18
2019-10-21-18:26:00+0000 1.11549 1.11556 1.11545 1.11551 0.00012 60
2019-10-21-18:27:00+0000 1.11553 1.11555 1.11550 1.11550 0.00011 12
2019-10-21-18:28:00+0000 1.11548 1.11561 1.11548 1.11560 0.00012 40
2019-10-21-18:29:00+0000 1.11558 1.11561 1.11551 1.11561 0.00012 51
2019-10-21-18:30:00+0000 1.11558 1.11559 1.11549 1.11556 0.00012 34
2019-10-21-18:31:00+0000 1.11555 1.11555 1.11543 1.11543 0.00011 56
2019-10-21-18:32:00+0000 1.11541 1.11544 1.11537 1.11539 0.00011 31
2019-10-21-18:33:00+0000 1.11537 1.11544 1.11537 1.11541 0.00012 25
2019-10-21-18:34:00+0000 1.11542 1.11545 1.11540 1.11544 0.00012 20
2019-10-21-18:35:00+0000 1.11543 1.11549 1.11543 1.11549 0.00011 10
2019-10-21-18:36:00+0000 1.11548 1.11554 1.11544 1.11545 0.00011 28
2019-10-21-18:37:00+0000 1.11543 1.11554 1.11543 1.11553 0.00012 28
2019-10-21-18:38:00+0000 1.11551 1.11561 1.11551 1.11560 0.00012 37
2019-10-21-18:39:00+0000 1.11558 1.11558 1.11550 1.11551 0.00011 22
2019-10-21-18:40:00+0000 1.11549 1.11549 1.11537 1.11538 0.00012 22
2019-10-21-18:41:00+0000 1.11538 1.11549 1.11538 1.11549 0.00011 33
2019-10-21-18:42:00+0000 1.11547 1.11547 1.11515 1.11523 0.00012 61
2019-10-21-18:43:00+0000 1.11525 1.11527 1.11518 1.11522 0.00012 50
2019-10-21-18:44:00+0000 1.11523 1.11524 1.11512 1.11522 0.00012 62
2019-10-21-18:45:00+0000 1.11523 1.11525 1.11519 1.11519 0.00012 25
2019-10-21-18:46:00+0000 1.11521 1.11521 1.11515 1.11517 0.00011 15
2019-10-21-18:47:00+0000 1.11517 1.11522 1.11513 1.11519 0.00012 23
2019-10-21-18:48:00+0000 1.11518 1.11522 1.11516 1.11519 0.00012 35
2019-10-21-18:49:00+0000 1.11520 1.11523 1.11510 1.11511 0.00012 35
2019-10-21-18:50:00+0000 1.11510 1.11513 1.11503 1.11503 0.00012 34
2019-10-21-18:51:00+0000 1.11504 1.11510 1.11503 1.11507 0.00012 42
2019-10-21-18:52:00+0000 1.11508 1.11512 1.11507 1.11507 0.00013 30
2019-10-21-18:53:00+0000 1.11509 1.11515 1.11505 1.11509 0.00011 30
2019-10-21-18:54:00+0000 1.11509 1.11511 1.11503 1.11505 0.00012 58
2019-10-21-18:55:00+0000 1.11503 1.11505 1.11498 1.11505 0.00011 32
2019-10-21-18:56:00+0000 1.11503 1.11507 1.11499 1.11503 0.00011 40
2019-10-21-18:57:00+0000 1.11502 1.11503 1.11501 1.11502 0.00011 17
2019-10-21-18:58:00+0000 1.11503 1.11512 1.11503 1.11512 0.00012 39
2019-10-21-18:59:00+0000 1.11513 1.11515 1.11503 1.11509 0.00012 45
2019-10-21-19:00:00+0000 1.11510 1.11515 1.11510 1.11513 0.00011 26
2019-10-21-19:01:00+0000 1.11515 1.11516 1.11511 1.11511 0.00011 8
2019-10-21-19:02:00+0000 1.11512 1.11514 1.11503 1.11504 0.00012 27
2019-10-21-19:03:00+0000 1.11506 1.11521 1.11506 1.11520 0.00011 22
2019-10-21-19:04:00+0000 1.11518 1.11518 1.11513 1.11515 0.00011 43
2019-10-21-19:05:00+0000 1.11515 1.11520 1.11515 1.11520 0.00012 30
2019-10-21-19:06:00+0000 1.11519 1.11522 1.11515 1.11515 0.00011 25
2019-10-21-19:07:00+0000 1.11514 1.11514 1.11506 1.11507 0.00011 22
2019-10-21-19:08:00+0000 1.11505 1.11511 1.11505 1.11511 0.00012 13
2019-10-21-19:09:00+0000 1.11512 1.11516 1.11508 1.11515 0.00011 22
2019-10-21-19:10:00+0000 1.11513 1.11514 1.11512 1.11512 0.00012 15
2019-10-21-19:11:00+0000 1.11513 1.11513 1.11503 1.11505 0.00011 13
2019-10-21-19:12:00+0000 1.11503 1.11505 1.11502 1.11502 0.00012 30
2019-10-21-19:13:00+0000 1.11503 1.11510 1.11503 1.11507 0.00012 21
2019-10-21-19:14:00+0000 1.11505 1.11505 1.11501 1.11504 0.00012 26
2019-10-21-19:15:00+0000 1.11506 1.11506 1.11500 1.11502 0.00012 22
2019-10-21-19:16:00+0000 1.11503 1.11504 1.11500 1.11501 0.00013 20
2019-10-21-19:17:00+0000 1.11503 1.11504 1.11502 1.11503 0.00012 21
2019-10-21-19:18:00+0000 1.11502 1.11519 1.11502 1.11515 0.00011 41
2019-10-21-19:19:00+0000 1.11516 1.11520 1.11512 1.11513 0.00012 33
2019-10-21-19:20:00+0000 1.11515 1.11518 1.11506 1.11506 0.00011 22
2019-10-21-19:21:00+0000 1.11504 1.11504 1.11494 1.11494 0.00012 29
2019-10-21-19:22:00+0000 1.11495 1.11497 1.11492 1.11497 0.00012 18
2019-10-21-19:23:00+0000 1.11495 1.11497 1.11493 1.11496 0.00012 9
2019-10-21-19:24:00+0000 1.11496 1.11504 1.11494 1.11498 0.00011 45
2019-10-21-19:25:00+0000 1.11499 1.11504 1.11493 1.11494 0.00012 33
2019-10-21-19:26:00+0000 1.11494 1.11501 1.11482 1.11482 0.00012 44
2019-10-21-19:27:00+0000 1.11483 1.11487 1.11472 1.11478 0.00012 49
2019-10-21-19:28:00+0000 1.11478 1.11495 1.11477 1.11494 0.00011 34
2019-10-21-19:29:00+0000 1.11495 1.11499 1.11488 1.11491 0.00011 59
2019-10-21-19:30:00+0000 1.11489 1.11501 1.11487 1.11490 0.00012 52
2019-10-21-19:31:00+0000 1.11492 1.11501 1.11487 1.11501 0.00011 20
2019-10-21-19:32:00+0000 1.11502 1.11504 1.11498 1.11499 0.00012 11
2019-10-21-19:33:00+0000 1.11501 1.11501 1.11494 1.11498 0.00011 38
2019-10-21-19:34:00+0000 1.11499 1.11507 1.11498 1.11503 0.00012 33
2019-10-21-19:35:00+0000 1.11505 1.11517 1.11504 1.11517 0.00011 19
2019-10-21-19:36:00+0000 1.11518 1.11520 1.11509 1.11513 0.00012 27
2019-10-21-19:37:00+0000 1.11513 1.11514 1.11508 1.11508 0.00011 15
2019-10-21-19:38:00+0000 1.11507 1.11507 1.11499 1.11499 0.00011 20
2019-10-21-19:39:00+0000 1.11500 1.11504 1.11499 1.11504 0.00012 17
2019-10-21-19:40:00+0000 1.11503 1.11508 1.11500 1.11508 0.00012 17
2019-10-21-19:41:00+0000 1.11506 1.11515 1.11505 1.11514 0.00012 22
2019-10-21-19:42:00+0000 1.11512 1.11518 1.11509 1.11512 0.00013 51
2019-10-21-19:43:00+0000 1.11511 1.11516 1.11509 1.11514 0.00012 18
2019-10-21-19:44:00+0000 1.11515 1.11518 1.11511 1.11514 0.00012 30
2019-10-21-19:45:00+0000 1.11513 1.11515 1.11513 1.11514 0.00013 4
2019-10-21-19:46:00+0000 1.11513 1.11513 1.11500 1.11504 0.00012 28
2019-10-21-19:47:00+0000 1.11506 1.11510 1.11505 1.11510 0.00012 38
2019-10-21-19:48:00+0000 1.11508 1.11512 1.11506 1.11512 0.00012 17
2019-10-21-19:49:00+0000 1.11510 1.11511 1.11505 1.11506 0.00012 25
2019-10-21-19:50:00+0000 1.11504 1.11505 1.11495 1.11498 0.00011 55
2019-10-21-19:51:00+0000 1.11499 1.11507 1.11496 1.11496 0.00011 40
2019-10-21-19:52:00+0000 1.11495 1.11496 1.11489 1.11489 0.00012 22
2019-10-21-19:53:00+0000 1.11487 1.11499 1.11487 1.11498 0.00012 56
2019-10-21-19:54:00+0000 1.11498 1.11498 1.11486 1.11493 0.00010 43
2019-10-21-19:55:00+0000 1.11493 1.11502 1.11492 1.11499 0.00012 35
2019-10-21-19:56:00+0000 1.11498 1.11498 1.11496 1.11496 0.00012 11
2019-10-21-19:57:00+0000 1.11496 1.11503 1.11490 1.11502 0.00012 28
2019-10-21-19:58:00+0000 1.11501 1.11505 1.11500 1.11502 0.00011 46
2019-10-21-19:59:00+0000 1.11503 1.11506 1.11501 1.11504 0.00012 28
2019-10-21-20:00:00+0000 1.11503 1.11503 1.11487 1.11498 0.00012 47
2019-10-21-20:01:00+0000 1.11499 1.11501 1.11495 1.11501 0.00012 28
2019-10-21-20:02:00+0000 1.11502 1.11511 1.11500 1.11505 0.00011 33
2019-10-21-20:03:00+0000 1.11506 1.11509 1.11505 1.11506 0.00011 38
2019-10-21-20:04:00+0000 1.11507 1.11510 1.11506 1.11508 0.00011 10
2019-10-21-20:05:00+0000 1.11509 1.11512 1.11506 1.11510 0.00012 21
2019-10-21-20:06:00+0000 1.11509 1.11511 1.11509 1.11510 0.00011 6
2019-10-21-20:07:00+0000 1.11509 1.11516 1.11509 1.11510 0.00012 31
